0.03	3.06
0.08	3.08
0.13	3.56
0.18	3.22
0.23	3.22
0.28	3.55
0.33	3.58
0.38	3.41
0.43	3.41
0.53	3.88
0.58	3.58
0.63	3.86
0.68	3.68
0.73	3.55
0.78	4.15
0.83	4.32
0.88	4.28
0.93	4.36
0.98	4.41
1.03	4.44
1.08	4.26
1.13	4.41
1.18	4.37
1.23	4.42
1.28	4.35
1.33	4.28
1.38	4.22
1.43	4.11
1.48	4.32
1.53	4.19
1.63	4.05
1.73	3.93
1.78	4
1.83	4.06
1.88	4.1
1.93	4.2
1.98	4.03
2.03	4.06
2.08	3.86
2.13	3.97
2.18	3.95
2.23	4.04
2.28	3.84
2.33	3.98
2.38	3.82
2.48	3.96
2.53	3.85
2.58	3.89
2.63	3.89
2.68	3.96
2.73	3.84
2.78	3.84
2.83	3.96
2.88	3.94
2.98	3.67
3.03	3.49
3.08	3.91
3.13	3.77
3.18	3.97
3.33	3.96
3.48	3.95
3.53	4.03
3.58	3.9
3.63	3.7
3.68	3.42
3.73	3.76
3.78	3.93
3.83	3.88
3.88	4
3.93	3.8
3.98	3.83
4.03	3.81
4.08	3.71
4.13	3.37
4.23	3.56
4.28	3.97
4.33	4.1
4.38	4.06
4.43	3.99
4.48	4
4.53	4
4.58	3.98
4.63	4.13
4.68	4.13
4.73	4.03
4.83	3.88
4.88	3.8
4.93	3.77
4.98	3.62
5.03	3.62
5.08	3.57
5.13	3.55
5.18	3.76
5.23	3.37
5.28	3.49
5.33	3.62
5.38	3.66
5.43	3.67
5.48	3.44
5.53	3.48
5.58	3.94
5.63	3.91
5.68	3.07
5.73	3.53
5.78	3.47
5.83	3.45
5.88	3.51
5.93	3.48
5.98	3.5
6.03	3.49
6.08	3.46
6.13	3.41
6.18	3.55
6.23	3.3
6.28	3.48
6.33	3.6
6.38	3.52
6.43	3.36
6.48	3.76
6.53	3.62
6.58	3.82
6.63	3.59
6.68	3.23
6.73	3.42
6.78	3.26
6.83	3.41
6.88	3.46
6.93	3.29
7.03	3.57
7.13	3.37
7.18	3.09
7.23	3.02
7.28	2.98
7.38	3.1
7.43	3.21
7.48	2.94
7.53	3.28
7.58	3.4
7.63	3.55
7.68	3.64
7.73	4.02
7.78	4.13
7.83	4.28
7.88	4.27
7.93	4.23
7.98	4.35
8.03	4.21
8.08	4.22
8.13	4.05
8.18	4.26
8.23	4.08
8.28	4.09
8.33	4.06
8.43	3.94
8.48	3.99
8.53	3.94
8.58	4.03
8.68	4.05
8.73	4.06
8.78	4.14
8.83	4.15
8.88	4.15
8.93	3.93
8.98	3.94
9.03	3.97
9.08	3.89
9.13	3.83
9.18	3.95
9.23	4.04
9.28	3.91
9.33	4.07
9.38	3.99
9.43	3.82
9.48	3.9
9.53	3.96
9.58	3.87
9.63	4.01
9.68	4.05
9.73	4.01
9.78	3.93
9.83	3.87
9.88	3.92
9.93	3.91
9.98	3.86
