0.04	3.3
0.09	3.48
0.14	3.25
0.19	3.48
0.24	3.25
0.29	3.76
0.34	3.33
0.39	3.19
0.44	3.59
0.49	3.09
0.53	3.21
0.63	3.87
0.68	4.04
0.73	3.75
0.78	3.9
0.83	4.13
0.93	4.35
0.98	4.41
1.03	4.47
1.08	4.61
1.13	4.36
1.18	4.57
1.23	4.72
1.28	4.69
1.33	4.67
1.38	4.68
1.43	4.34
1.48	4.18
1.53	4.07
1.58	4.64
1.66	4.15
1.71	4.65
1.76	4.46
1.81	4.48
1.91	4.1
1.96	4.54
2.01	4.33
2.06	4.3
2.16	4.18
2.21	4.41
2.26	4.24
2.31	4.22
2.36	4.23
2.41	4.41
2.46	3.99
2.51	3.89
2.56	4.11
2.66	4.11
2.71	4.18
2.76	4.06
2.81	4.13
2.86	4
2.91	4.09
2.96	4.21
3.01	4.08
3.06	4.11
3.16	3.94
3.26	3.94
3.36	3.68
3.46	4.1
3.56	4.21
3.61	4.12
3.66	4.25
3.71	4.3
3.76	4.43
3.86	4.19
3.91	4.06
4.01	4.01
4.06	4.3
4.16	3.95
4.26	3.43
4.41	3.63
4.51	3.45
4.56	3.47
4.61	3.64
4.71	3.7
4.76	3.79
4.86	3.59
4.96	3.42
5.01	3.44
5.06	3.45
5.11	3.65
5.21	3.82
5.31	3.15
5.41	3.2
5.46	2.93
5.51	3.71
5.56	3.89
5.61	4.09
5.71	4.1
5.76	4.13
5.81	4.09
5.86	3.63
5.91	4.07
5.96	4.43
6.01	4.53
6.06	4.62
6.11	4.34
6.16	4.76
6.21	4.66
6.26	4.27
6.31	4.43
6.41	4.59
6.46	4.7
6.51	4.26
6.56	4.57
6.61	4.28
6.71	4.5
