0.02	3.18
0.08	3.32
0.12	2.94
0.16	3.34
0.22	3.96
0.27	3.92
0.32	4.68
0.37	4.65
0.42	4.36
0.47	4.65
0.52	4.42
0.58	4.43
0.62	4.09
0.67	4.47
0.72	4.36
0.77	4.25
0.83	4.35
0.88	4.29
0.92	4.12
0.97	4.19
1.02	4.28
1.06	4.1
1.12	4.51
1.18	4.25
1.22	4.51
1.26	4.31
1.32	4.17
1.36	3.86
1.42	3.62
1.46	3.94
1.52	3.55
1.58	4.08
1.62	4.28
1.67	3.81
1.72	3.67
1.77	3.7
1.82	3.89
1.87	3.71
1.92	3.92
1.97	3.05
2.03	3.87
2.07	3.47
2.12	3.24
2.17	4.18
2.21	4.64
2.28	4.43
2.32	4.72
2.37	3.55
2.42	4.27
2.47	4.33
2.52	4.38
2.57	4.45
2.62	4.55
2.67	4.42
2.72	4.44
2.77	3.89
2.81	4.17
2.87	4.17
2.92	4.14
2.98	4.1
3.02	4.69
3.08	4.65
3.14	4.37
3.2	4.28
3.23	4.22
3.27	3.88
3.32	3.4
3.37	4.11
3.43	3.67
3.47	3.56
3.52	4.19
3.57	3.8
3.62	3.27
3.67	4.03
3.72	4.06
3.77	4.23
3.82	3.95
3.87	4.29
3.92	4.28
3.97	3.3
4.02	3.74
4.07	4.13
4.12	3.5
4.17	3.35
4.22	3.5
4.27	4.43
4.33	4.29
4.36	4.36
4.43	4.16
4.52	4
4.57	4.26
4.62	4.32
4.67	4.29
4.71	4.13
4.75	3.89
4.84	3.66
4.88	3.74
4.92	3.35
4.99	3.81
5.02	3.99
5.09	3.87
5.12	4.16
5.19	3.64
5.22	4.06
5.29	4.02
5.32	4.17
5.35	3.5
5.37	3.57
5.42	3.86
5.48	3.58
5.52	3.07
5.56	3.59
5.62	3.4
5.67	3.49
5.72	3.49
5.77	3.04
5.83	3.96
5.92	4.52
5.98	4.15
6.02	4.34
6.08	4.21
6.11	4.42
6.18	4.42
6.21	4.38
6.27	4.12
6.31	4.26
6.37	4.25
6.43	3.93
6.47	4.09
6.53	4.13
6.56	3.86
6.62	3.66
6.67	3.51
6.71	3.71
6.78	3.6
6.82	3.75
6.87	3.67
6.92	3.09
6.97	3.2
7.02	2.97
7.07	2.79
7.12	3.65
7.17	2.95
7.22	3.41
7.27	4.49
8.02	4.38
8.07	4.22
8.12	4.27
8.17	4.36
8.22	3.85
8.27	3.52
8.32	4.22
8.37	3.55
8.42	3.5
8.47	3.65
8.52	3.72
8.57	4.18
8.63	4.08
8.67	3.48
8.72	3.95
8.77	3.7
8.82	3.95
8.87	4.08
8.92	4.33
8.97	4.36
