0.085	3.22
0.1175	3.1
0.1525	2.95
0.185	3.18
0.2525	3.21
0.285	3.28
0.3175	3.45
0.3525	3.21
0.385	3.77
0.4525	3.63
0.485	3.68
0.5175	3.93
0.585	3.76
0.6175	4.01
0.6525	4.48
0.685	4.585
0.7175	4.64
0.7525	4.44
0.785	4.23
0.8175	4.335
0.885	4.5
0.9375	4.65
1.0175	4.42
1.0525	4.2
1.085	4.31
1.1175	4.32
1.1525	4.2
1.185	4.29
1.2525	4.49
1.285	4.19
1.3175	4.07
1.3525	4.24
1.385	4.16
1.4175	4.4
1.4525	3.775
1.485	4.27
1.5175	4.23
1.5525	3.66
1.585	4.18
1.6175	3.69
1.6525	3.95
1.685	4.24
1.7175	4.31
1.7525	3.81
1.785	4.22
1.8175	4.2
1.8525	3.8
1.885	4.16
1.9175	4.21
1.9525	4.03
1.985	4.11
2.0175	4.34
2.085	3.38
2.1175	3.86
2.1525	3.59
2.185	3.805
2.2175	3.9
2.2525	3.69
2.285	3.79
2.3525	3.91
2.385	4.04
2.4125	4.23
2.4625	3.69
2.5525	3.9
2.585	3.1
2.6175	3.34
2.6525	3.53
2.685	3.365
2.7175	2.99
2.7525	3.19
2.8175	3.1
2.8525	3.29
2.9175	3.21
2.9525	3.13
3.0175	2.99
3.0525	3
3.1175	3.33
3.2525	3.66
3.285	3.83
3.3175	4.01
3.3525	4.13
3.385	4.39
3.4175	4.29
3.5175	4.24
3.5525	3.82
3.6175	4.245
3.6525	4.37
3.685	4.29
3.7175	4.14
3.7525	4.26
3.785	4.26
3.8175	4.39
3.8525	4.38
3.885	4.35
3.915	4.21
3.975	3.82
4.025	4.03
4.055	3.87
4.125	3.63
4.1525	3.95
4.185	3.7
4.2175	4.28
4.2525	4.25
4.285	4.25
4.3175	4.15
4.3525	3.82
4.385	4.46
4.4175	4.04
4.4525	4.2
4.485	4.76
4.5175	4.17
4.5525	4.27
4.585	4.32
4.6175	3.88
4.6525	4.07
4.685	4.13
4.7175	3.33
4.7525	3.45
4.785	3.42
4.8175	3.34
4.8525	3.41
4.885	3.43
4.9175	3.36
4.9525	3.36
4.985	3.56
5.0175	3.25
5.0525	3.31
5.085	3.36
5.1175	3.21
5.1525	3.23
5.185	3.41
5.2175	3.46
5.2525	3.82
5.3175	3.99
5.3525	4.31
5.385	3.82
5.4175	3.68
5.4525	3.87
5.485	4.14
5.5175	3.83
5.5825	3.62
5.6525	3.49
5.685	3.51
5.7175	3.46
5.7525	3.41
5.8175	3.63
5.8525	3.78
5.885	4.08
5.9175	4.25
5.9525	4.4
5.985	3.89
6.0175	3.85
6.0525	4.2
6.085	4.31
6.1525	4.32
6.185	4.09
6.2175	4.35
6.2525	4.06
6.3175	4.26
6.385	4.13
6.4525	3.5
6.5175	3.68
6.585	3.66
6.6525	3.69
6.7175	3.56
6.785	3.87
6.8525	3.52
6.9175	3.89
6.985	3.68
7.06	3.65
7.09	3.55
7.1525	3.34
7.2175	3.19
7.285	3.39
7.3525	2.84
7.385	3.12
7.4175	3.15
7.4525	3.18
7.485	3.55
7.5175	4.8
7.5525	4.33
7.6175	4.22
7.6525	4.64
7.7525	4.52
7.8175	4.38
7.8525	4.42
7.885	4.4
7.9175	4.17
7.9525	3.88
8.0175	3.95
8.1175	4.08
8.2175	3.69
8.3175	3.55
8.4175	3.78
