0.02	3.1
0.06	3.18
0.1	3.35
0.14	3.16
0.18	3.43
0.22	3.73
0.26	3.45
0.3	4.6
0.34	4.64
0.38	4.04
0.42	4.64
0.46	4.57
0.5	4.71
0.54	4.83
0.58	4.53
0.62	4.53
0.66	4.44
0.7	4.63
0.74	4.54
0.82	4.54
0.86	4.55
0.9	4.33
0.94	4.52
0.98	4.22
1.02	4.36
1.06	4.37
1.08	3.96
1.1	4.29
1.14	4.1
1.18	4.19
1.2	4.29
1.22	4.29
1.26	4.39
1.3	4.33
1.32	4.31
1.34	4.4
1.38	4.57
1.42	4.18
1.44	4.22
1.46	4.34
1.5	4.11
1.54	4.09
1.56	4.14
1.58	4.04
1.62	4
1.66	3.94
1.68	3.9
1.7	3.73
1.74	3.8
1.78	3.63
1.8	3.66
1.82	4.04
1.86	3.88
1.9	3.97
1.94	3.95
1.98	3.85
2	3.77
2.04	3.71
2.08	3.71
2.12	3.7
2.16	4.04
2.2	3.96
2.24	3.92
2.28	3.93
2.32	3.76
2.36	4
2.4	3.28
2.44	3.37
2.48	3.38
2.52	3.76
2.56	3.81
2.6	3.86
2.64	4.11
2.68	4.3
2.72	4.64
2.76	4.82
2.8	4.66
2.84	4.85
2.88	4.81
2.92	4.62
2.96	4.66
3	4.72
3.04	4.73
3.08	4.68
3.12	4.68
3.16	4.6
3.2	4.71
3.24	4.64
3.28	4.61
3.32	4.61
3.36	4.8
3.4	4.62
3.44	4.59
3.48	4.81
3.52	4.52
3.56	4.52
